UniqueID,Box_To_Box_Midfielder,Carrilero,Ball_Winning_Midfielder_(Defend),Central_Midfielder_Support,Advanced_Playmaker_(Attack),Advanced_Playmaker_(Support),Mezzala
9879,18.09062835,10.93746275,15.59792498,13.06147285,10.90006782,16.28997218,15.12247108
40475,18.1077725,19.87823265,20.87076551,7.148260802,13.38265271,9.581036791,11.03127902
9671,17.77215596,14.16107775,20.86863989,11.67458194,8.715417401,14.38292759,12.42519946
21506,11.32934448,17.65411911,20.85920371,10.0365819,27.86221089,9.000178404,3.258361507
11716,11.67549949,6.564268736,20.85535918,22.4574232,11.08168845,11.35342466,16.01233628
40379,11.08311917,11.83128296,20.85380507,8.457291368,22.59555149,9.032049664,16.14690027
27073,13.72682693,11.70227023,21.44631962,7.009127501,12.64462255,15.27456675,18.19626641
29011,17.62014974,13.16346383,24.88482458,19.57941436,10.13698213,8.549216316,6.065949037
15914,9.837778025,12.85506119,20.85365591,14.21006453,9.804760987,15.32369153,17.11498783
4564,14.30486825,6.714196557,7.158638844,21.42782148,11.36579858,17.01930744,22.00936884
18217,13.03700412,22.40755079,20.85061267,22.28719716,8.825614907,3.126347528,9.465672815
30330,12.63071448,12.79274846,16.48732074,17.64376575,13.98559417,11.08301217,15.37684422
30329,7.766061279,8.029692093,24.20185532,11.80926016,11.56619074,16.48776282,20.13917759
4474,16.86338727,13.86380986,12.82651262,16.98638259,12.39206364,15.35837943,11.70946459
4672,15.28102956,14.39679103,15.46118551,14.84694205,9.230410114,4.600454996,26.18318674
26479,14.13939831,13.97685414,20.84548524,7.690527047,15.30374526,15.18583153,12.85815848
26951,14.13939831,13.97685414,20.84548524,7.690527047,15.30374526,15.18583153,12.85815848
21701,15.32415239,14.88169443,20.83321782,12.9360548,8.923038898,10.61258052,16.48926115
24338,17.9393086,14.47144971,20.82540163,12.49108777,11.68805614,8.375259018,14.20943714
26458,12.51064967,14.25801537,20.82326838,20.62514567,8.812956127,5.839207896,17.13075689
26903,12.51064967,14.25801537,20.82326838,20.62514567,8.812956127,5.839207896,17.13075689
21290,15.37293518,14.9584563,20.8106947,12.90347776,8.90595803,10.55330583,16.49517219
40850,13.90183192,11.01253924,20.805664,28.39154084,9.792829649,4.589088877,11.50650547
23999,12.64108556,6.76693046,2.488783583,17.30331451,24.58045109,12.51652999,23.7029048
7281,17.0456332,10.67518963,20.23074647,13.03718582,9.159842574,16.31466324,13.53673906
21700,17.24804702,16.34852305,20.7781302,10.14107364,15.53770186,8.585565265,11.36095895
30888,15.96015197,14.35819979,20.77518134,13.17859379,14.81373737,9.244782451,11.6693533
40424,14.86684111,13.7913776,20.75742446,8.148086065,9.764898174,19.91010117,12.76127141
12609,16.48371245,11.848807,14.23438857,16.70879429,10.96190639,15.6537534,14.10863791
12630,22.4109016,19.85763306,16.03275138,13.25253944,8.505585075,7.310766235,12.62982321
7595,16.51755295,8.714991979,20.74135645,14.60788993,9.365529012,13.55882014,16.49385955
40830,20.66439617,15.88790426,20.73954423,20.66284247,8.951527886,6.30787629,6.785908691
34492,8.220477459,14.37875778,20.73799157,7.092591493,12.13458472,12.38444582,25.05115116
3019,22.81386884,12.63601765,20.73729574,17.33122469,6.65132811,5.960132129,13.87013284
40387,18.65805342,15.16758091,20.73290334,17.57777019,7.00426186,6.573686763,14.28574353
20365,11.65525917,10.14980016,20.72919729,14.91933147,10.3865325,16.89286867,15.26701073
31211,16.27078111,12.91220367,20.71328511,16.13786119,12.00718622,12.10184798,9.856834721
29242,17.7681948,11.96806215,20.71161875,13.97650591,21.41603811,9.047479563,5.112100713
18366,19.87585319,14.99481988,20.69333537,15.85346289,9.835772532,6.363299681,12.38345646
19427,16.45891648,9.00593622,17.05903654,15.05332726,9.393913308,12.01620178,21.01266842
30355,21.44882278,16.92119232,13.07479254,11.15734266,10.98388539,12.92634454,13.48761977
12892,13.5895108,12.74483807,16.70796709,15.49969897,7.999011387,13.15348821,20.30548547
16960,22.54520804,22.65962001,20.67411305,12.95151748,6.638895395,5.51042582,9.020220206
17378,22.54520804,22.65962001,20.67411305,12.95151748,6.638895395,5.51042582,9.020220206
8569,17.49540342,15.90520783,20.67052414,15.5689835,18.51289655,2.998168776,8.848815775
10381,12.07307836,10.4170327,20.66566314,13.14705372,19.57247244,10.80813375,13.31656589
4254,20.40444072,20.05338734,20.65640095,12.76334507,7.117157338,6.727237222,12.27803136
7202,10.32550068,12.81022808,10.40895665,19.4951139,13.4166581,14.78548309,18.7580595
25864,13.70500272,18.7911366,20.65033349,11.31278508,8.60730779,3.392735355,23.54069897
21526,22.25944078,14.70067114,20.63700711,21.40910818,7.283765101,7.136036296,6.573971403
41168,18.69509533,18.2665807,20.6347298,15.52191658,10.10323625,6.168728061,10.60971328
8950,18.85654153,19.99442572,20.62691245,11.4373114,10.77636572,8.38458645,9.923856729
25966,15.1264437,11.91411752,20.58379192,12.52135743,23.12901826,15.29892783,1.426343337
34455,16.06093909,14.02816188,20.577682,11.63335605,9.43514192,9.849953049,18.41476601
30398,10.41468963,11.59549394,8.473528995,19.2091299,16.52728145,12.89452682,20.88534926
2743,18.40633889,12.62390172,20.57346197,16.6866789,7.003506458,7.640012334,17.06609973
31686,15.94408578,13.2563357,20.5403125,16.50954318,12.3585843,12.07394078,9.317197769
29032,15.80839784,15.05925685,25.88945058,11.65159614,12.48283108,12.393619,6.714848514
40963,18.24448951,13.06166787,20.53073338,11.9687542,8.938070779,9.482499803,17.77378446
22810,14.37070089,7.434995612,20.53007475,13.75199337,11.84443051,15.56944703,16.49835784
25210,12.78596929,13.58381752,20.52933942,10.71716501,19.26621062,19.00852577,4.108972363
18231,13.69434335,9.297004239,20.52535417,19.57450307,14.91184819,10.13286696,11.86408002
8159,12.30964492,12.12739609,20.52505725,10.88539876,12.18687747,13.44359475,18.52203075
35663,13.90731718,20.46539477,20.5181881,13.28567204,12.57532655,9.211919966,10.0361814
26979,10.66253067,12.10097551,14.74394851,19.62360463,17.4996045,5.112346365,20.25698982
27359,14.83516994,12.52329671,11.72141411,23.40901657,12.8453217,6.872397643,17.79338331
4438,20.04320932,14.09051961,24.19487104,20.15073976,5.048259234,6.155478674,10.31692236
40766,18.33951466,18.60039583,20.49759901,21.68431815,8.380416627,7.604819345,4.892936378
25689,17.08758787,13.99928335,13.2870634,12.58663001,11.21597163,19.55025188,12.27321187
32161,19.20746682,12.76434336,20.47984764,14.30321281,9.507799729,10.52519271,13.21213694
32642,19.20746682,12.76434336,20.47984764,14.30321281,9.507799729,10.52519271,13.21213694
4599,17.5916916,15.66890355,15.38529277,12.26081704,9.861912881,11.41262076,17.81876141
10108,13.32528158,19.51167285,12.74403239,11.95630874,20.33983914,11.21108831,10.91177699
6603,18.16256077,11.52595354,20.47774397,15.18954351,8.224460431,12.62071566,13.79902212
7034,18.16256077,11.52595354,20.47774397,15.18954351,8.224460431,12.62071566,13.79902212
38541,17.65983304,18.95778569,20.47741865,10.96472348,6.650555494,7.952109845,17.33757381
16790,16.47332042,12.37429637,20.47390834,32.38501769,10.4078036,0.555888884,7.329764698
10440,12.43016766,17.33302448,20.45455804,10.53176691,10.85355276,12.76851858,15.62841157
27081,15.82299896,14.49455562,10.77063372,16.34765797,19.29845355,8.393632671,14.87206751
20893,22.57531586,21.54140062,20.45354441,9.146114677,7.118339252,5.943030397,13.22225479
2928,17.80965695,13.96692484,20.4204325,7.837381526,7.910339462,10.98011303,21.07515169
37073,15.99248885,15.59044606,20.41662592,22.58699658,6.894783957,5.732373206,12.78628543
8491,19.61128845,12.46456108,20.41354318,16.13344065,9.890175555,8.555496538,12.93149455
37189,17.06860444,23.45651232,20.41089996,11.13558935,14.21082861,3.590990648,10.12657467
28760,6.555525585,6.823884399,10.98573277,22.70824202,18.71812531,13.50445417,20.70403575
2852,11.670116,9.57530605,20.40521458,17.42188637,10.06888241,5.361902633,25.49669197
40939,11.07007332,20.58458591,20.39810799,12.40682038,9.656799136,8.773440396,17.11017288
28859,11.11818222,12.79525655,5.653895368,11.33170658,18.13859081,18.72090475,22.24146373
34787,13.62724199,21.30926543,20.39128548,9.979815282,9.454975226,7.292405619,17.94501097
9749,18.16180349,20.22408967,14.33643954,6.93228377,9.163637769,15.47547804,15.70626773
39513,16.40666564,19.07698088,20.37455556,21.16683241,7.46355446,4.230113472,11.28129758
41194,22.86916922,18.64313991,20.37443523,17.71385115,7.47926783,2.239499468,10.68063719
4022,13.33959867,20.37072269,20.35818988,10.16212369,11.02173435,0.66170465,24.08592607
12622,19.8578997,9.351103331,13.27677739,28.32391855,9.430975694,8.903230459,10.85609488
5477,15.26676474,22.56585142,20.35606564,8.440965906,7.364826101,6.810932146,19.19459404
34772,14.72162147,13.359983,20.35543368,11.39689344,10.07078969,14.27404167,15.82123706
9089,11.38152448,10.93036406,20.34952559,8.784702503,15.78504574,14.1473884,18.62144922
24912,19.77479476,21.41480896,20.34879519,6.974703087,14.35491186,11.11116226,6.020823881
12258,20.10960021,12.4516019,20.34671564,17.92245869,8.630414043,10.07956886,10.45964066
28476,12.40380317,10.41494822,20.34363182,20.70432203,12.45902191,14.79690255,8.877370299
28075,12.40380317,10.41494822,20.34363182,20.70432203,12.45902191,14.79690255,8.877370299
19215,21.09667789,22.6334432,20.34108855,15.18070565,10.39974667,9.669100028,0.679238006
8140,15.27232688,19.45765057,20.32615167,7.484465112,13.62541587,10.10036512,13.73362478
27620,15.93321139,7.427045731,20.32345032,12.74401475,13.84487381,12.8174908,16.9099132
29373,22.6639222,16.92952459,20.31952042,18.40038032,14.03555198,3.482015224,4.169085263
36458,7.911863945,10.30433328,20.31101577,24.03098584,9.364020378,10.59363903,17.48414176
15622,11.02486731,11.3159742,20.30800571,16.17465979,13.18974249,12.01139379,15.97535671
29374,8.719532278,9.029851356,20.30552151,13.93449253,16.96454844,16.40771159,14.6383423
9692,11.96647316,13.80982481,20.29657496,6.424653129,19.05882606,9.260874122,19.18277375
2440,13.9741603,15.40312262,20.28611063,8.063240816,15.41781342,13.82214948,13.03340273
16297,10.06586241,8.241306847,20.2817602,14.44083325,15.61646742,15.29689736,16.05687251
16690,10.06586241,8.241306847,20.2817602,14.44083325,15.61646742,15.29689736,16.05687251
25024,13.61032701,29.47989016,20.28113291,6.252167721,11.70278871,5.618043263,13.05565023
38741,17.29287468,18.05624019,20.27981956,11.20156815,14.10394626,7.180884718,11.88466644
10188,14.59493005,15.49192962,20.27942164,12.24135382,9.773371168,6.809782375,20.80921132
10749,20.50486637,14.78880922,20.27397291,15.01413196,7.740840169,9.797291523,11.88008785
17083,15.49679702,12.0707677,20.27238698,12.73752304,12.19734133,9.841984021,17.38319991
7348,12.22755692,12.81511237,10.46675606,10.75070907,17.98260945,16.8174681,18.93978803
5983,15.91033753,23.46030191,20.26807433,8.420720157,10.05894596,6.147575296,15.73404482
41205,17.76804504,14.65921087,20.25899187,21.43602126,10.33084086,7.218252826,8.328637274
570,19.70087253,16.432157,20.25049543,13.49763122,9.890054715,11.59033294,8.638456166
30713,16.15492291,12.29501904,20.24835222,11.75974452,13.82523508,10.66161093,15.0551153
5799,15.40879306,9.26760934,20.2430609,24.30709068,10.85981529,8.554045974,11.35958477
34431,15.11721475,17.51637121,20.23211538,10.10633424,16.30493171,10.25882432,10.46420838
9960,12.16972978,14.00293951,15.01159159,22.70996743,9.045603628,13.22320679,13.83696126
10006,13.0740468,10.05633545,19.49072841,9.803535074,15.20451185,16.20312136,16.16772105
789,11.63292529,18.09353146,20.22698479,23.52570528,16.75176085,2.701829908,7.06726243
15657,15.04644233,11.03442394,20.20346044,15.91880364,6.940804114,10.8567291,19.99933643
4734,23.57025412,15.61993659,17.01231564,18.60378712,4.723157479,8.069363857,12.40118519
4602,19.31320356,16.0011468,14.91745883,15.81351704,8.237722142,9.75627505,15.96067658
11516,10.58385992,16.75983742,20.19345789,21.62875768,8.084247212,8.881362771,13.86847711
9299,18.109321,16.35409525,20.19095389,14.11766168,6.136223177,6.882272849,18.20947215
36375,15.2640998,13.23704166,20.1884448,22.21614574,9.381681079,7.362774238,12.34981268
7457,12.69091453,7.129337343,6.102250351,22.78329686,23.35485341,11.73716194,16.20218556
40359,14.48205479,15.22481225,20.16867809,7.342737987,13.49919137,18.28160176,11.00092375
28024,18.96033482,15.07048293,20.16180682,11.0248362,11.82892964,13.7329041,9.220705477
28436,18.96033482,15.07048293,20.16180682,11.0248362,11.82892964,13.7329041,9.220705477
27189,18.07186357,18.60614104,16.26161423,17.93391748,9.74759615,11.11535471,8.263512814
14345,15.54460229,11.96402714,20.14929853,16.03612771,17.08631547,14.11546953,5.104159336
24067,19.90239714,14.63270835,15.52865225,14.45904132,7.665866544,8.885281561,18.92605283
10411,15.67213385,18.68763308,20.14783428,7.762573389,16.13165457,15.08579755,6.512373287
20228,18.20594682,15.8956378,20.1420493,13.49130582,12.27916279,11.2499094,8.735988077
14492,16.7018288,8.987357494,20.13866532,17.10105862,8.169287746,9.02747995,19.87432207
34550,19.01667018,11.66339743,20.1277972,8.395242818,6.412349881,10.19522228,24.18932021
38328,11.90114476,9.661347933,20.10855093,19.27039076,12.1922834,12.8094587,14.05682352
12868,17.61892916,11.06110714,19.50172395,13.6010766,8.470273799,14.38903125,15.35785812
36490,15.60689799,14.42564412,20.09356177,25.83390598,8.920219222,3.015713578,12.10405733
2777,12.4301435,7.771233734,20.09125938,15.4018246,13.94204843,17.23387778,13.12961257
38700,10.95486509,25.38159409,20.09006734,8.498246559,13.72462694,9.758155899,11.59244409
24842,21.2540072,15.17519523,20.08693472,12.18250976,6.609822253,8.739855205,15.95167564
7445,13.28001369,13.46348274,14.38188098,18.10968727,15.7444438,7.223975159,17.79651636
7802,17.48815654,23.27875655,20.08354053,8.167237592,17.75450749,5.739349562,7.488451742
25961,14.28020818,14.5025562,20.07129859,8.306977226,14.33179747,8.067203903,20.43995844
19281,18.07022005,13.85898681,20.06929306,20.16993356,8.320456178,10.47971343,9.031396919
10260,21.00077609,18.25957545,20.06746077,16.24334626,8.149479099,5.300621702,10.97874063
1868,16.58721566,10.198978,14.80808336,11.97731327,11.25017921,17.18998681,17.98824369
31310,16.33308857,10.69851296,20.0663598,12.18183855,9.688615032,13.04627811,17.98530698
31781,16.33308857,10.69851296,20.0663598,12.18183855,9.688615032,13.04627811,17.98530698
15978,16.57394749,18.6013424,20.06058471,12.57192725,8.73181211,9.599565653,13.86082038
28493,17.20709018,22.73044251,20.05292994,10.28690626,11.94805363,5.698667938,12.07590956
28715,12.67044987,14.56467763,7.888023698,8.802083315,25.72980168,9.306628916,21.03833489
9818,15.4843161,9.387794014,10.26708642,16.87838572,15.41187159,16.35223332,16.21831283
14633,18.71796353,17.85847588,20.049603,12.53252374,6.256589557,6.569948784,18.0148955
11655,12.96511056,12.87422989,20.04869563,16.73677741,10.94484836,11.09395846,15.33637968
19373,13.83750939,11.98772603,18.28969314,19.92097731,11.93606329,8.614418859,15.41361199
19166,17.70396689,13.42926707,20.04199903,13.8740692,7.752957438,6.931481277,20.2662591
10309,18.27006463,16.84459136,20.03004718,9.775147399,7.122763017,10.06825636,17.88913005
14706,21.37692274,15.73665006,20.02987581,17.21146826,9.817036331,6.309355382,9.518691405
31227,17.73061127,14.10633534,20.02623726,15.04326591,8.200913066,5.029338006,19.86329914
10577,6.428188458,22.02303627,20.01714908,8.929443499,28.88948091,10.19294817,3.519753615
1466,18.68134877,12.68295902,20.01157074,14.07492455,6.338534431,9.139053907,19.07160858
10478,18.68296551,16.58378779,20.00840603,10.85016586,8.320842269,11.87030001,13.68353253
26758,20.47052644,15.64572713,20.00250193,25.62360383,11.6160689,0.870800367,5.770771396
3662,17.58681935,14.29534577,20.00209112,18.02844448,5.638397318,8.525452977,15.92344899
25313,12.90550266,25.79983997,20.00168728,5.902461084,12.73891172,14.94371215,7.707885132
33667,22.43324845,23.10169108,20.0013039,13.50510134,10.12782828,1.401388539,9.429438402
17247,15.75628705,10.69641077,19.99554346,9.816733693,15.78444468,10.00668683,17.94389353
17599,15.75628705,10.69641077,19.99554346,9.816733693,15.78444468,10.00668683,17.94389353
29602,15.98415882,9.676890666,19.99127156,15.58911844,9.648560561,12.45500024,16.65499971
8568,16.893701,13.71432601,19.99061284,20.58475781,8.162598822,5.025411177,15.62859234
11702,18.17989501,16.67296886,19.98537087,15.41757922,6.296862375,7.706042949,15.74128072
9984,15.91418458,11.01618572,33.12923005,18.40986059,6.512606815,2.162182666,12.85574958
6439,18.49022289,21.41955872,19.97858898,6.730067121,7.92604803,8.118816494,17.33669777
31182,6.854679774,4.369155673,19.97212291,24.52575334,17.70312205,7.160278051,19.4148882
5158,11.89250635,8.654807172,19.96887543,20.2573735,13.65380484,11.33321641,14.23941629
9307,14.79427346,14.59224594,19.96466107,11.28741915,12.12573826,7.387176638,19.84848549
17549,19.24479466,14.03378201,19.94637945,8.99599572,12.16964232,10.32496308,15.28444275
6534,18.43444724,15.91548228,19.94479535,20.06188539,7.521216777,2.748689163,15.37348379
35463,16.9936707,19.73105493,19.9434009,8.094358906,8.931410299,6.817047816,19.48905645
28414,17.04933468,11.97379777,19.93886053,9.126447378,15.54548675,11.36383531,15.00223758
28014,17.04933468,11.97379777,19.93886053,9.126447378,15.54548675,11.36383531,15.00223758
12882,18.32945892,15.62672313,15.16337874,12.41324472,10.32952261,15.56330609,12.57436578
12001,18.59203462,16.74749692,19.93789747,19.05186244,13.41979114,5.638620027,6.61229739
23812,23.95657092,17.89414413,14.65929711,14.39589888,9.156817002,7.857787636,12.07948431
3492,21.64798323,16.11805285,19.93423219,17.24506997,6.420970091,6.308315527,12.32537615
1125,17.89217095,20.01039571,19.92996054,10.34643081,9.336340757,9.148969689,13.33573155
33138,17.98625011,18.17862193,19.92773259,7.246206612,10.75250625,9.508748497,16.39993402
1168,15.37333394,11.79229876,19.9169772,19.20181785,10.67422716,9.17440134,13.86694377
3273,14.11800155,16.63913111,19.91672844,11.48847523,12.37733154,9.108937975,16.35139417
2991,19.02821978,14.71884784,19.91642905,13.11290917,6.931504212,8.931227668,17.36086228
19474,14.68096697,26.3521071,21.93217132,5.616708596,12.32019265,13.54302234,5.554831018
17076,16.15628638,13.19193579,19.90553953,21.27563897,8.775870289,9.044409027,11.65032
6398,20.33436204,14.32848837,19.89198592,13.63327833,7.500324068,9.988023387,14.32353789
11642,13.02131811,11.54891289,19.88752423,9.728535673,13.1651838,13.4131164,19.23540889
30418,16.75681583,14.68953675,14.93586249,12.89606015,12.92138161,11.27081227,16.5295309
16242,22.86772746,18.51597537,19.88144527,17.80749596,6.362351412,6.007168464,8.557836065
19442,16.46575592,17.13840205,17.48042815,13.72141943,11.44915294,14.94043831,8.804403193
16658,22.86772746,18.51597537,19.88144527,17.80749596,6.362351412,6.007168464,8.557836065
23634,17.38682122,12.26164754,19.87927619,11.36109776,14.25122031,12.05499661,12.80494037
31867,18.55116283,17.61729423,19.87373835,9.322762291,8.151115334,7.275798019,19.20812894
7469,15.85027552,12.58146514,12.90961556,13.55202751,9.496994901,14.81215998,20.7974614
27686,6.729957955,7.456947937,19.86610696,20.0246905,11.65617683,15.14143853,19.12468128
18416,13.98048099,10.49970543,19.86314239,17.92036746,12.03896547,11.7057306,13.99160766
41189,21.13151338,17.81373168,19.86213119,24.92215435,6.559403021,2.508659411,7.202406969
4184,11.79257455,14.08097572,19.86066896,17.37510684,13.11304916,9.76853511,14.00908967
6716,16.52862171,9.782043141,19.86011923,17.64508541,11.11661164,7.343450879,17.72406799
4590,15.50950324,19.96051582,22.9195567,15.36660702,7.996298716,5.897996719,12.34952178
23858,15.72188632,13.77408479,12.4750269,16.2376763,9.631808158,13.38373984,18.77577768
35561,15.11760583,19.70601547,19.85817905,6.878274134,7.677168217,12.2845766,18.47818069
23936,19.28412369,16.63503697,10.49715699,15.40066404,7.748364454,10.3504608,20.08419305
11141,10.66319998,8.630499378,19.84694514,27.59783383,17.99432538,9.111078174,6.156118118
10023,15.04405717,10.62917051,19.55274283,20.14002412,11.39809549,8.90481121,14.33109867
11701,21.01460223,16.26384914,19.84304002,18.27240348,6.17756047,5.969418296,12.45912637
9881,13.17010699,20.84251768,16.82385937,8.757503084,15.37385076,13.5054842,11.52667792
4537,18.55978465,14.55707205,14.25356203,18.25287362,8.368400302,11.08154457,14.92676278
21136,15.92943101,9.110530285,19.82792367,17.15079603,11.5750926,12.12717833,14.27904807
29617,19.4926398,16.22927726,19.82292217,10.84245303,6.889794488,9.606820751,17.1160925
19094,15.00690476,10.10106954,19.81700975,20.55810652,10.01734751,14.87607429,9.623487637
16606,14.69325261,13.35543754,19.81277635,8.838378355,15.08909785,16.05841439,12.15264291
12334,12.02160144,15.02298176,19.80577044,19.82315594,17.59896236,0.716763189,15.01076486
25584,11.22611562,20.68275153,43.85224503,3.073045163,18.18888569,2.368592246,0.60836471
27257,15.70023123,18.78713242,15.09948316,6.640146131,11.820345,13.69238671,18.26027534
8317,19.17802764,21.08937854,19.80379756,7.792745478,7.992151629,6.361140737,17.78275841
30429,11.58604393,11.19987324,6.073810297,13.77009097,16.26072541,16.8912035,24.21825266
9471,16.04567168,14.47840119,19.80281805,12.92898176,7.143604863,8.320618542,21.27990392
619,15.35151041,15.4397984,19.79290761,23.54187952,15.25728082,4.217682992,6.398940241
35751,15.0913836,18.69108633,19.78776827,28.09344695,9.555678564,0.539413366,8.241222929
35410,13.85251214,15.1519007,19.78584414,6.101995847,24.21347741,13.98318032,6.911089442
36929,14.9657974,19.61940912,19.78510056,5.810913246,9.986162799,12.16876336,17.66385351
149,21.47105419,15.45301466,19.78306036,19.69168506,6.165171294,7.055743934,10.3802705
564,21.47105419,15.45301466,19.78306036,19.69168506,6.165171294,7.055743934,10.3802705
29808,14.83669018,14.62555733,19.77918471,5.454520186,15.14408948,16.93295391,13.22700421
38703,18.59230697,12.62242363,19.76916967,9.678879408,13.23410662,15.06920945,11.03390424
2105,16.26369751,13.83557907,12.02173291,9.051841329,12.50296022,15.78342923,20.54075973
5018,17.11885624,15.4096185,19.76753939,17.84564643,9.237731688,7.620051697,13.00055606
31705,17.25322232,13.59138089,19.7669411,14.6377358,7.169782626,5.454353666,22.12658359
27440,18.99789869,21.2694455,19.76609872,10.97225349,10.07025443,12.85533576,6.068713412
31165,18.54244546,10.82197321,19.76560947,18.17441264,7.61849255,10.42857543,14.64849125
27299,12.93371639,12.80442407,17.97732752,13.24347159,20.2211572,4.780444421,18.03945881
31644,18.54244546,10.82197321,19.76560947,18.17441264,7.61849255,10.42857543,14.64849125
9835,13.67925509,7.35027468,10.36347991,18.58902288,15.92789806,17.07941775,17.01065163
2781,20.01870859,11.28441386,19.76428212,15.8668827,9.45468806,7.574651987,16.03637267
4578,18.35077368,13.60955919,12.35322029,18.23279013,11.41757663,11.3798621,14.65621797
9353,17.06343333,11.73496994,19.76312971,3.034079516,18.91707811,5.684610192,23.8026992
4080,12.11498418,7.822092463,19.7500959,27.15150219,10.94361535,10.43031823,11.78739169
12743,16.94113137,18.50658197,13.42922678,16.36670256,13.29790851,11.0374004,10.4210484
6042,19.35646237,12.35325526,19.74745248,17.30310167,9.415215953,12.10979886,9.714713414
18786,18.60074215,15.73832128,19.73870171,9.865404609,7.11322612,7.003314157,21.94028997
30625,18.7755186,15.97664937,27.738537,14.11668838,9.213813381,5.469318507,8.709474764
1233,19.33464691,14.07681634,19.73660277,18.18914962,7.475184348,5.231129622,15.9564704
30409,11.11287331,10.11748863,15.03412542,16.99217257,15.29507968,13.35481335,18.09344704
29539,16.88247578,25.72578758,19.73565739,8.758600313,9.374494958,9.099702546,10.42328144
10100,11.35092939,11.65906421,8.124026722,12.24889087,15.38264334,17.04892057,24.1855249
34796,15.12811534,18.35304258,19.73409247,13.34311812,9.80236869,10.32873377,13.31052904
16693,18.27509972,16.86864994,19.71997002,12.40393193,7.633951995,12.68620344,12.41219295
34752,14.75210872,8.674898988,19.71644486,17.41796167,9.882350921,5.359814563,24.19642028
18720,13.31178554,8.683510677,19.7076498,12.72294558,16.01557069,13.55604166,16.00249604
9992,14.04279526,11.66214653,14.5377869,10.51391124,13.40908525,14.8662595,20.96801532
25488,17.88755,17.92084885,17.43411462,14.70664633,12.22644635,12.9350803,6.88931354
28905,21.1137957,13.1654801,11.74567025,11.86904153,10.98119802,18.78208227,12.34273213
11166,17.29859637,11.87310346,19.70162948,19.18512141,9.168391958,11.05077159,11.72238573
20764,15.02173041,8.932738627,19.70117744,17.72941199,9.871481762,12.56215918,16.18130059
27763,13.27389355,13.60421936,19.70025763,17.85178851,11.7938922,8.032758099,15.74319065
28827,13.84262062,9.725262654,13.95910493,9.476755887,15.86898959,20.44566534,16.68160098
24988,15.12864482,20.21793846,19.69607122,10.34921025,10.02911459,10.17582435,14.40319631
7534,8.244613532,17.39537553,14.58796447,6.205785905,13.43952902,13.01994993,27.10678161
17099,15.40929037,18.33213136,19.69247176,7.304931883,13.10301332,19.03031456,7.127846744
20371,19.44655479,10.3377947,19.68978714,17.34387032,6.820923064,8.947025331,17.41404466
2610,15.28337118,26.01339276,19.68583581,3.627733963,12.54289614,14.2587547,8.588015454
9433,17.31992692,18.4766224,19.66963593,11.90719646,18.94215021,9.42021232,4.264255749
416,14.99160951,16.12100679,19.66512563,19.03614769,7.940325701,8.420526912,13.82525777
10338,16.63265545,14.21371024,19.65569651,10.54127796,14.43133531,15.50081024,9.02451429
29402,24.18791605,18.98839434,19.64905195,15.59282254,8.986161372,6.428571141,6.167082601
19143,13.05986243,8.269853264,19.64821935,21.74840911,10.00572985,9.364890332,17.90303567
6973,10.41779239,19.77565412,19.6462003,6.867121401,17.81263818,8.325454637,17.15513896
15897,13.53548224,12.85130421,19.6413351,10.35572417,15.80078406,17.41054275,10.40482747
8013,10.59286299,12.3208114,19.64069285,21.22812519,15.07533715,9.233197428,11.90897299
4649,18.45854682,15.83692607,17.92911664,19.89580086,9.376468536,8.4079171,10.09522397
19401,15.90532476,10.61027062,12.31317001,13.08428783,14.9297943,14.78750758,18.3696449
23521,20.33860051,7.990260543,19.63614382,19.21793913,12.19951561,10.51807232,10.09946807
35574,21.96289598,13.28793945,19.63020229,15.95359284,6.215896467,9.82203395,13.12743904
38557,15.96958409,21.22251865,19.6205171,15.35300138,16.10975485,5.556646242,6.167977691
32286,21.41053816,14.45570852,19.59942246,15.80608597,5.792147164,6.446090002,16.49000773
32757,21.41053816,14.45570852,19.59942246,15.80608597,5.792147164,6.446090002,16.49000773
6148,18.57676066,19.33968773,19.57795277,21.07733415,6.351905026,5.261249158,9.815110502
6607,18.57676066,19.33968773,19.57795277,21.07733415,6.351905026,5.261249158,9.815110502
13124,14.65178403,6.838371357,19.57674464,19.32657813,10.00660898,10.70760918,18.89230368
6736,20.4888595,21.73478951,19.57516067,16.35000928,6.989715457,8.733530574,6.127935005
1760,10.65402811,10.71878852,14.09783193,17.71028347,13.86923128,14.81312129,18.1367154
30172,17.07196778,12.4705012,19.57210078,13.97926275,14.77042154,13.83017122,8.305574728
29798,17.07196778,12.4705012,19.57210078,13.97926275,14.77042154,13.83017122,8.305574728
2104,19.42004467,13.24861475,18.0686789,11.75673513,10.17296602,12.4944238,14.83853674
24460,12.48241238,14.5842969,19.57155656,11.93235153,16.73573332,10.77489693,13.91875238
29112,16.25514997,15.06272368,10.75101566,7.465918723,19.58567623,14.85145023,16.02806552
26113,13.32909337,13.25282454,19.56140739,21.46349787,10.38612962,10.14236114,11.86468606
24038,16.64921773,9.851495427,14.62923568,16.05339192,9.02756723,17.26364316,16.52544885
26555,13.32909337,13.25282454,19.56140739,21.46349787,10.38612962,10.14236114,11.86468606
36989,16.55987982,17.69219372,19.56029439,7.658751955,15.74645591,11.55385075,11.22857345
40494,14.8567284,9.62797517,19.54720341,15.62354955,11.5282024,12.49445842,16.32188265
